Citra,energy_0,homogenity_0,entrophy_0,contrast_0,energy_45,homogenity_45,entrophy_45,contrast_45,energy_90,homogenity_90,entrophy_90,contrast_90,energy_135,homogenity_135,entrophy_135,contrast_135,Label
41.png,0.004318562138824734,15.98536276313093,6.244645601391142,14.985362763130983,0.0033764272111130684,21.743007075302952,6.4567327689171785,20.743007075302824,0.004230231355253479,9.943182096872956,6.230881767909679,8.943182096873144,0.0029618513976035813,25.76975487156205,6.628664840871601,24.769754871561897,0
42.png,0.0020236955958681463,9.571312078479416,6.791922853228599,8.571312078479464,0.0014409255647095727,15.287610954541572,7.1126642420505455,14.287610954541757,0.0018911736837649335,11.580235029634103,6.889875764496304,10.580235029634126,0.0014227428354374615,23.300044412516787,7.190460212299533,22.300044412516602,0
43.png,0.001483227615003572,9.545456774984604,7.02258853637167,8.545456774984698,0.00109907591607653,22.010722450424943,7.32840555451923,21.010722450424915,0.0014246734982498348,12.821459227467832,7.051414070760319,11.821459227467786,0.0010343703832239005,19.063663398151036,7.367301406474109,18.06366339815117,0
44.png,0.0018520916340527328,10.374939709789453,6.819881112824594,9.374939709789496,0.001223313014743899,29.105194217777267,7.270050249256546,28.10519421777702,0.0016435412451435213,14.272066217044719,6.962472772193657,13.27206621704487,0.0013576864997061368,16.311884339164486,7.134811501681503,15.31188433916448,0
45.png,0.0018441079359899815,8.191898630696887,6.774653075578532,7.19189863069691,0.0012946076977856285,17.607898878635126,7.158824655483105,16.60789887863521,0.0019012310157167048,8.9474739423666,6.774671673388804,7.947473942366621,0.0014405935633320837,13.110568746277721,7.022701412669211,12.110568746277762,0
46.png,0.0017834978889539818,7.5701062742693255,6.8294818885756685,6.57010627426937,0.0014190604199520451,14.60116332140138,7.102487811032617,13.601163321401435,0.0019855294347473464,8.380506846515337,6.776690923677956,7.3805068465153365,0.0013360859163864607,13.71964240760868,7.133250361098583,12.719642407608752,0
47.png,0.0018279284808534143,10.064105865522013,6.878592164667444,9.064105865522157,0.001660404686746754,21.79527467197175,7.010564633011027,20.795274671971825,0.002077560364036635,11.840308604128174,6.767144205933862,10.840308604128449,0.0013415892730749685,17.726150785610397,7.187428689184794,16.726150785610525,0
48.png,0.002085977968585008,10.156648273043055,6.7777516993062505,9.156648273043166,0.0015871025596527059,19.42261477156215,7.054799150884642,18.42261477156221,0.0022438946803095324,10.984533006335523,6.694045620012096,9.984533006335528,0.0015910189582182262,19.18614370416745,7.0381245638069645,18.186143704167687,0
49.png,0.0017936074190831074,9.845573267933776,6.9260761245934965,8.845573267933798,0.0014064090433210507,15.673559816701147,7.155276576570929,14.673559816701276,0.00188123203194592,10.786186388718479,6.861566192601668,9.786186388718635,0.0012993282191944466,22.198462549196798,7.235607215977466,21.19846254919684,0
5.png,0.0015108193660291816,13.14903126915992,7.047051280304215,12.149031269160101,0.0011297085985672657,15.29181274700637,7.286453906617409,14.291812747006457,0.0017407518379526585,9.238951563457926,6.851113708587698,8.238951563457933,0.0012782869307929067,25.292748070511767,7.235700323478974,24.292748070511607,0
50.png,0.0015175435663898405,15.462756999795541,7.024395295852571,14.462756999795618,0.0011436510981821882,22.12706687051431,7.298976231595543,21.127066870514057,0.0014914868665635325,13.002340077661861,7.0027470689210585,12.002340077661982,0.0010978101815070807,30.07942472487832,7.341906539260646,29.07942472487775,0
51.png,0.0022257701820805175,10.352319640302358,6.626165239397985,9.352319640302534,0.001523416169952835,16.25251073984706,6.963162260182527,15.252510739847096,0.002284977193736316,7.08785203351728,6.541033125227922,6.08785203351724,0.0017950584307353055,15.060034670416128,6.818069775383103,14.060034670416265,0
52.png,0.0035753706991587973,11.072194972409466,6.26453946356683,10.072194972409603,0.0025872227108124667,14.674194281223292,6.571911160727247,13.674194281223526,0.0032932117746926346,8.880819538115627,6.334821834461535,7.880819538115606,0.0025302576347337393,21.484466875835338,6.637815829453524,20.484466875835423,0
53.png,0.0015293856545608357,11.132258328223893,7.103900244010729,10.132258328223951,0.0009863132686558818,35.424972523592736,7.579369284718694,34.42497252359343,0.0012627443184412015,24.03619047619041,7.315353953274702,23.036190476190416,0.001056328886220866,29.956641513218667,7.487765225084597,28.95664151321866,0
54.png,0.002352323969614477,17.595191089311147,6.894967674557523,16.5951910893111,0.0018080786347207656,30.459866025652936,7.144700571472934,29.459866025653028,0.0023645949583085647,12.609830369916118,6.7957601968309085,11.609830369916214,0.0016864875776909057,23.92087408744587,7.165553280487858,22.92087408744572,0
55.png,0.0015227070926241738,14.665569180461768,7.014466334721344,13.665569180461945,0.001188448591231886,30.057443599174103,7.303111535532538,29.057443599174093,0.0016234425263900963,18.772994073165755,7.015561685863214,17.772994073165787,0.001123850763313946,30.078532381227024,7.33787146279731,29.078532381227287,0
56.png,0.0013909219446158027,16.723349683221056,7.113076401396399,15.723349683220873,0.00099812126485884,39.06283450095265,7.472340408783753,38.06283450095277,0.0012329375678138868,23.42576129164123,7.271904661787786,22.425761291641166,0.0009189218438634574,34.3141745514233,7.537589141617158,33.314174551423434,0
